ID,GROUP,VALUE,presses_pre,presses_post,presses_post1,presses_post2,presses_post3,presses_reacquisition,presses_change,habit_index,trainingPressingRate,trainingPressingRateExcludingLastRun
120,1,valued,3.81661138226053,4.49720392602643,4.74192568935197,4.54803757613504,4.20164851259228,4.2474207542728,0.680592543765893,2.42509062960734,3.52254298978289,3.33111819740831
120,1,devalued,3.61132418205439,1.86682609621294,2.4067496924486,1.35093240787401,1.84279618831622,3.93831764165528,-1.74449808584145,2.42509062960734,3.52254298978289,3.33111819740831
120,1,baseline,0,0,0,0,0,0,0,2.42509062960734,3.52254298978289,3.33111819740831
121,1,valued,3.21966409736997,3.7959722783387,3.55198816445855,3.75144263133169,4.08448603922587,3.7253705438149,0.576308180968732,0.019455208034719,2.77932128617025,2.42781555875992
121,1,devalued,3.04198992979122,3.59884290272523,3.39732643879658,3.65445078685889,3.74475148252022,3.37088003765938,0.556852972934013,0.019455208034719,2.77932128617025,2.42781555875992
121,1,baseline,0,0,0,0,0,0,0,0.019455208034719,2.77932128617025,2.42781555875992
122,1,valued,4.6332073392959,3.93507326260651,4.30271712993999,3.7014785504249,3.80102410745464,4.1226006172867,-0.698134076689392,-0.0751758628834129,4.36627638384336,4.10420002194331
122,1,devalued,4.62349815219091,4.00053993838493,4.35004049169937,4.17743024150828,3.47414908194714,1.74469635525014,-0.622958213805979,-0.0751758628834129,4.36627638384336,4.10420002194331
122,1,baseline,0,0,0,0,0,0,0,-0.0751758628834129,4.36627638384336,4.10420002194331
124,1,valued,4.47701788658586,4.52637448022329,4.56015326515165,4.49016584688131,4.52880432863691,3.96196897034933,0.0493565936374338,1.54863050326116,3.94050207731511,3.41420586500549
124,1,devalued,4.45657869266362,2.95730478303989,3.49330542267594,2.69288829005168,2.68572063639205,4.11392343665216,-1.49927390962373,1.54863050326116,3.94050207731511,3.41420586500549
124,1,baseline,0,0,0,0,0,0,0,1.54863050326116,3.94050207731511,3.41420586500549
126,1,valued,4.45440844375957,5.32603831131486,4.95673386943333,5.6195583458376,5.40182271867366,4.01804929020132,0.871629867555295,0.00368393603927775,4.54343832526074,4.76751919668378
126,1,devalued,4.18430646391585,5.05225239543186,5.27401740977748,4.9592740236858,4.92346575283231,3.70354002628588,0.867945931516017,0.00368393603927775,4.54343832526074,4.76751919668378
126,1,baseline,0,0,0,0,0,0,0,0.00368393603927775,4.54343832526074,4.76751919668378
127,1,valued,3.24003673569654,3.3949231086653,2.74774798573058,3.55103305250895,3.88598828775637,4.01630743556245,0.154886372968761,1.35014307816737,2.02098999029986,1.24865776480786
127,1,devalued,2.34660769588718,1.15135099068857,0.899735505383305,0.552361780796881,2.00195568588552,0.900236014935538,-1.19525670519861,1.35014307816737,2.02098999029986,1.24865776480786
127,1,baseline,0,0,0,0,0,0,0,1.35014307816737,2.02098999029986,1.24865776480786
128,1,valued,4.67849280170369,0.94575445058032,2.83726335174096,0,0,0,-3.73273835112337,1.23367709018292,4.65232989076405,4.48220566002311
128,1,devalued,4.9664154413063,0,0,0,0,0,-4.9664154413063,1.23367709018292,4.65232989076405,4.48220566002311
128,1,baseline,0,0,0,0,0,0,0,1.23367709018292,4.65232989076405,4.48220566002311
129,1,valued,3.2168530254635,3.85449155239154,3.9970542647379,3.80187648267089,3.76454390976583,3.34835853045864,0.63763852692804,-0.122673248651964,3.21307590160374,3.07634992874265
129,1,devalued,3.48275072346615,4.24306249904615,4.20312961647734,4.29810261613901,4.2279552645221,3.6932872710493,0.760311775580004,-0.122673248651964,3.21307590160374,3.07634992874265
129,1,baseline,0,0,0,0,0,0,0,-0.122673248651964,3.21307590160374,3.07634992874265
130,1,valued,3.56696835162312,3.76435787431452,3.46585620357874,3.8821134665604,3.94510395280444,3.72744554779162,0.1973895226914,0.480849315382779,3.59496391415289,3.52082175800233
130,1,devalued,3.77124378898377,3.48778399629239,2.89875588426646,3.48745781117728,4.07713829343344,3.80972615642782,-0.283459792691379,0.480849315382779,3.59496391415289,3.52082175800233
130,1,baseline,0,0,0,0,0,0,0,0.480849315382779,3.59496391415289,3.52082175800233
131,1,valued,2.35111499158396,2.74605130691253,2.53642830302235,3.10076143600152,2.60096418171373,2.8292482527953,0.394936315328573,2.59474944251423,2.12485458104256,1.91592462949266
131,1,devalued,2.31645407360097,0.116640946415316,0.199824789148807,0.100069774991546,0.0500282751055964,1.07083638095249,-2.19981312718565,2.59474944251423,2.12485458104256,1.91592462949266
131,1,baseline,0,0,0,0,0,0,0,2.59474944251423,2.12485458104256,1.91592462949266
133,1,valued,1.58248433647675,1.68346731898449,0.798432318941681,3.35107864217741,0.900890995834372,1.71047998974272,0.100982982507741,1.05989897880822,1.2760888983149,0.856374029060363
133,1,devalued,1.80912319866214,0.850207202361669,0.950220128850247,0.700316336706011,0.900085141528748,1.74210858770582,-0.958915996300474,1.05989897880822,1.2760888983149,0.856374029060363
133,1,baseline,0,0,0,0,0,0,0,1.05989897880822,1.2760888983149,0.856374029060363
135,1,valued,5.39953499260483,6.31816415674767,6.37222221560863,6.06192391443318,6.5203463402012,6.59316177859856,0.918629164142835,1.45239391642805,5.1375344244189,4.84236478167321
135,1,devalued,5.46587314172434,4.93210838943912,4.67241758370134,4.90173422597162,5.2221733586444,4.88582419921123,-0.533764752285219,1.45239391642805,5.1375344244189,4.84236478167321
